key_id,goal_id,tournament_id,match_id,match_name,match_date,stage_name,team_id,team_name,team_code,home_team,away_team,player_id,family_name,given_name,shirt_number,player_team_id,player_team_name,player_team_code,minute_label,minute_regulation,minute_stoppage,match_period,own_goal,penalty,minute_total
3572,G-3572,WC-2022,M-2022-44,Japan vs Spain,2022-12-01,group stage,T-73,Spain,ESP,0,1,P-29274,Morata,Álvaro,7,T-73,Spain,ESP,11',11,0,first half,False,False,11
3573,G-3573,WC-2022,M-2022-44,Japan vs Spain,2022-12-01,group stage,T-44,Japan,JPN,1,0,P-58907,Dōan,Ritsu,8,T-44,Japan,JPN,48',48,0,second half,False,False,48
3574,G-3574,WC-2022,M-2022-44,Japan vs Spain,2022-12-01,group stage,T-44,Japan,JPN,1,0,P-82447,Tanaka,Ao,17,T-44,Japan,JPN,51',51,0,second half,False,False,51
3575,G-3575,WC-2022,M-2022-45,Ghana vs Uruguay,2022-12-02,group stage,T-84,Uruguay,URY,0,1,P-62594,De Arrascaeta,Giorgian,10,T-84,Uruguay,URY,26',26,0,first half,False,False,26
3576,G-3576,WC-2022,M-2022-45,Ghana vs Uruguay,2022-12-02,group stage,T-84,Uruguay,URY,0,1,P-62594,De Arrascaeta,Giorgian,10,T-84,Uruguay,URY,32',32,0,first half,False,False,32
3577,G-3577,WC-2022,M-2022-46,South Korea vs Portugal,2022-12-02,group stage,T-58,Portugal,PRT,0,1,P-05304,Horta,Ricardo,21,T-58,Portugal,PRT,5',5,0,first half,False,False,5
3578,G-3578,WC-2022,M-2022-46,South Korea vs Portugal,2022-12-02,group stage,T-71,Korea Republic,KOR,1,0,P-07259,Kim,Young-gwon,19,T-71,Korea Republic,KOR,27',27,0,first half,False,False,27
3579,G-3579,WC-2022,M-2022-46,South Korea vs Portugal,2022-12-02,group stage,T-71,Korea Republic,KOR,1,0,P-58692,Hwang,Hee-chan,11,T-71,Korea Republic,KOR,90'+1',90,1,"second half, stoppage time",False,False,91
3580,G-3580,WC-2022,M-2022-47,Cameroon vs Brazil,2022-12-02,group stage,T-11,Cameroon,CMR,1,0,P-53452,Aboubakar,Vincent,10,T-11,Cameroon,CMR,90'+2',90,2,"second half, stoppage time",False,False,92
3581,G-3581,WC-2022,M-2022-48,Serbia vs Switzerland,2022-12-02,group stage,T-75,Switzerland,CHE,0,1,P-39460,Shaqiri,Xherdan,23,T-75,Switzerland,CHE,20',20,0,first half,False,False,20
3582,G-3582,WC-2022,M-2022-48,Serbia vs Switzerland,2022-12-02,group stage,T-66,Serbia,SRB,1,0,P-85696,Mitrović,Aleksandar,9,T-66,Serbia,SRB,26',26,0,first half,False,False,26
3583,G-3583,WC-2022,M-2022-48,Serbia vs Switzerland,2022-12-02,group stage,T-66,Serbia,SRB,1,0,P-63293,Vlahović,Dušan,18,T-66,Serbia,SRB,35',35,0,first half,False,False,35
3584,G-3584,WC-2022,M-2022-48,Serbia vs Switzerland,2022-12-02,group stage,T-75,Switzerland,CHE,0,1,P-19075,Embolo,Breel,7,T-75,Switzerland,CHE,44',44,0,first half,False,False,44
3585,G-3585,WC-2022,M-2022-48,Serbia vs Switzerland,2022-12-02,group stage,T-75,Switzerland,CHE,0,1,P-68060,Freuler,Remo,8,T-75,Switzerland,CHE,48',48,0,second half,False,False,48
3586,G-3586,WC-2022,M-2022-49,Netherlands vs United States,2022-12-03,round of 16,T-48,Netherlands,NLD,1,0,P-27540,Depay,Memphis,10,T-48,Netherlands,NLD,10',10,0,first half,False,False,10
3587,G-3587,WC-2022,M-2022-49,Netherlands vs United States,2022-12-03,round of 16,T-48,Netherlands,NLD,1,0,P-39861,Blind,Daley,17,T-48,Netherlands,NLD,45'+1',45,1,"first half, stoppage time",False,False,46
3588,G-3588,WC-2022,M-2022-49,Netherlands vs United States,2022-12-03,round of 16,T-83,United States,USA,0,1,P-68131,Wright,Haji,19,T-83,United States,USA,76',76,0,second half,False,False,76
3589,G-3589,WC-2022,M-2022-49,Netherlands vs United States,2022-12-03,round of 16,T-48,Netherlands,NLD,1,0,P-97615,Dumfries,Denzel,22,T-48,Netherlands,NLD,81',81,0,second half,False,False,81
3590,G-3590,WC-2022,M-2022-50,Argentina vs Australia,2022-12-03,round of 16,T-03,Argentina,ARG,1,0,P-14758,Messi,Lionel,10,T-03,Argentina,ARG,35',35,0,first half,False,False,35
3591,G-3591,WC-2022,M-2022-50,Argentina vs Australia,2022-12-03,round of 16,T-03,Argentina,ARG,1,0,P-19776,Álvarez,Julián,9,T-03,Argentina,ARG,57',57,0,second half,False,False,57
3592,G-3592,WC-2022,M-2022-50,Argentina vs Australia,2022-12-03,round of 16,T-04,Australia,AUS,0,1,P-10739,Fernández,Enzo,24,T-03,Argentina,ARG,77',77,0,second half,True,False,77
3593,G-3593,WC-2022,M-2022-51,France vs Poland,2022-12-04,round of 16,T-30,France,FRA,1,0,P-89750,Giroud,Olivier,9,T-30,France,FRA,44',44,0,first half,False,False,44
3594,G-3594,WC-2022,M-2022-51,France vs Poland,2022-12-04,round of 16,T-30,France,FRA,1,0,P-64077,Mbappé,Kylian,10,T-30,France,FRA,74',74,0,second half,False,False,74
3595,G-3595,WC-2022,M-2022-51,France vs Poland,2022-12-04,round of 16,T-30,France,FRA,1,0,P-64077,Mbappé,Kylian,10,T-30,France,FRA,90'+1',90,1,"second half, stoppage time",False,False,91
3596,G-3596,WC-2022,M-2022-51,France vs Poland,2022-12-04,round of 16,T-57,Poland,POL,0,1,P-00549,Lewandowski,Robert,9,T-57,Poland,POL,90'+9',90,9,"second half, stoppage time",False,True,99
3597,G-3597,WC-2022,M-2022-52,England vs Senegal,2022-12-04,round of 16,T-28,England,ENG,1,0,P-08169,Henderson,Jordan,8,T-28,England,ENG,38',38,0,first half,False,False,38
3598,G-3598,WC-2022,M-2022-52,England vs Senegal,2022-12-04,round of 16,T-28,England,ENG,1,0,P-58924,Kane,Harry,9,T-28,England,ENG,45'+3',45,3,"first half, stoppage time",False,False,48
3599,G-3599,WC-2022,M-2022-52,England vs Senegal,2022-12-04,round of 16,T-28,England,ENG,1,0,P-76842,Saka,Bukayo,17,T-28,England,ENG,57',57,0,second half,False,False,57
3600,G-3600,WC-2022,M-2022-53,Japan vs Croatia,2022-12-05,round of 16,T-44,Japan,JPN,1,0,P-30206,Maeda,Daizen,25,T-44,Japan,JPN,43',43,0,first half,False,False,43
3601,G-3601,WC-2022,M-2022-53,Japan vs Croatia,2022-12-05,round of 16,T-18,Croatia,HRV,0,1,P-93884,Perišić,Ivan,4,T-18,Croatia,HRV,55',55,0,second half,False,False,55
3602,G-3602,WC-2022,M-2022-54,Brazil vs South Korea,2022-12-05,round of 16,T-09,Brazil,BRA,1,0,P-92812,Júnior,Vinícius,20,T-09,Brazil,BRA,7',7,0,first half,False,False,7
3603,G-3603,WC-2022,M-2022-54,Brazil vs South Korea,2022-12-05,round of 16,T-09,Brazil,BRA,1,0,P-87008,Neymar,not applicable,10,T-09,Brazil,BRA,13',13,0,first half,False,True,13
3604,G-3604,WC-2022,M-2022-54,Brazil vs South Korea,2022-12-05,round of 16,T-09,Brazil,BRA,1,0,P-68016,Richarlison,not applicable,9,T-09,Brazil,BRA,29',29,0,first half,False,False,29
3605,G-3605,WC-2022,M-2022-54,Brazil vs South Korea,2022-12-05,round of 16,T-09,Brazil,BRA,1,0,P-05164,Paquetá,Lucas,7,T-09,Brazil,BRA,36',36,0,first half,False,False,36
3606,G-3606,WC-2022,M-2022-54,Brazil vs South Korea,2022-12-05,round of 16,T-71,Korea Republic,KOR,0,1,P-32599,Seung-ho,Paik,8,T-71,Korea Republic,KOR,76',76,0,second half,False,False,76
3607,G-3607,WC-2022,M-2022-56,Portugal vs Switzerland,2022-12-06,round of 16,T-58,Portugal,PRT,1,0,P-41647,Ramos,Gonçalo,26,T-58,Portugal,PRT,17',17,0,first half,False,False,17
3608,G-3608,WC-2022,M-2022-56,Portugal vs Switzerland,2022-12-06,round of 16,T-58,Portugal,PRT,1,0,P-81972,Pepe,not applicable,3,T-58,Portugal,PRT,33',33,0,first half,False,False,33
3609,G-3609,WC-2022,M-2022-56,Portugal vs Switzerland,2022-12-06,round of 16,T-58,Portugal,PRT,1,0,P-41647,Ramos,Gonçalo,26,T-58,Portugal,PRT,51',51,0,second half,False,False,51
3610,G-3610,WC-2022,M-2022-56,Portugal vs Switzerland,2022-12-06,round of 16,T-58,Portugal,PRT,1,0,P-67578,Guerreiro,Raphaël,5,T-58,Portugal,PRT,55',55,0,second half,False,False,55
3611,G-3611,WC-2022,M-2022-56,Portugal vs Switzerland,2022-12-06,round of 16,T-75,Switzerland,CHE,0,1,P-23925,Akanji,Manuel,5,T-75,Switzerland,CHE,58',58,0,second half,False,False,58
3612,G-3612,WC-2022,M-2022-56,Portugal vs Switzerland,2022-12-06,round of 16,T-58,Portugal,PRT,1,0,P-41647,Ramos,Gonçalo,26,T-58,Portugal,PRT,67',67,0,second half,False,False,67
3613,G-3613,WC-2022,M-2022-56,Portugal vs Switzerland,2022-12-06,round of 16,T-58,Portugal,PRT,1,0,P-27349,Leão,Rafael,15,T-58,Portugal,PRT,90'+2',90,2,"second half, stoppage time",False,False,92
3614,G-3614,WC-2022,M-2022-57,Croatia vs Brazil,2022-12-09,quarter-finals,T-09,Brazil,BRA,0,1,P-87008,Neymar,not applicable,10,T-09,Brazil,BRA,105'+1',105,1,"extra time, first half, stoppage time",False,False,106
3615,G-3615,WC-2022,M-2022-57,Croatia vs Brazil,2022-12-09,quarter-finals,T-18,Croatia,HRV,1,0,P-46461,Petković,Bruno,16,T-18,Croatia,HRV,117',117,0,"extra time, second half",False,False,117
3616,G-3616,WC-2022,M-2022-58,Netherlands vs Argentina,2022-12-09,quarter-finals,T-03,Argentina,ARG,0,1,P-84430,Molina,Nahuel,26,T-03,Argentina,ARG,35',35,0,first half,False,False,35
3617,G-3617,WC-2022,M-2022-58,Netherlands vs Argentina,2022-12-09,quarter-finals,T-03,Argentina,ARG,0,1,P-14758,Messi,Lionel,10,T-03,Argentina,ARG,73',73,0,second half,False,True,73
3618,G-3618,WC-2022,M-2022-58,Netherlands vs Argentina,2022-12-09,quarter-finals,T-48,Netherlands,NLD,1,0,P-95036,Weghorst,Wout,19,T-48,Netherlands,NLD,83',83,0,second half,False,False,83
3619,G-3619,WC-2022,M-2022-58,Netherlands vs Argentina,2022-12-09,quarter-finals,T-48,Netherlands,NLD,1,0,P-95036,Weghorst,Wout,19,T-48,Netherlands,NLD,90'+11',90,11,"second half, stoppage time",False,False,101
3620,G-3620,WC-2022,M-2022-59,Morocco vs Portugal,2022-12-10,quarter-finals,T-47,Morocco,MAR,1,0,P-42517,En-Nesyri,Youssef,19,T-47,Morocco,MAR,42',42,0,first half,False,False,42
3621,G-3621,WC-2022,M-2022-60,England vs France,2022-12-10,quarter-finals,T-30,France,FRA,0,1,P-54517,Tchouaméni,Aurélien,8,T-30,France,FRA,17',17,0,first half,False,False,17
3622,G-3622,WC-2022,M-2022-60,England vs France,2022-12-10,quarter-finals,T-28,England,ENG,1,0,P-58924,Kane,Harry,9,T-28,England,ENG,54',54,0,second half,False,True,54
3623,G-3623,WC-2022,M-2022-60,England vs France,2022-12-10,quarter-finals,T-30,France,FRA,0,1,P-89750,Giroud,Olivier,9,T-30,France,FRA,78',78,0,second half,False,False,78
3624,G-3624,WC-2022,M-2022-61,Argentina vs Croatia,2022-12-13,semi-finals,T-03,Argentina,ARG,1,0,P-14758,Messi,Lionel,10,T-03,Argentina,ARG,34',34,0,first half,False,True,34
3625,G-3625,WC-2022,M-2022-61,Argentina vs Croatia,2022-12-13,semi-finals,T-03,Argentina,ARG,1,0,P-19776,Álvarez,Julián,9,T-03,Argentina,ARG,39',39,0,first half,False,False,39
3626,G-3626,WC-2022,M-2022-61,Argentina vs Croatia,2022-12-13,semi-finals,T-03,Argentina,ARG,1,0,P-19776,Álvarez,Julián,9,T-03,Argentina,ARG,69',69,0,second half,False,False,69
3627,G-3627,WC-2022,M-2022-62,France vs Morocco,2022-12-14,semi-finals,T-30,France,FRA,1,0,P-09867,Hernandez,Théo,22,T-30,France,FRA,5',5,0,first half,False,False,5
3628,G-3628,WC-2022,M-2022-62,France vs Morocco,2022-12-14,semi-finals,T-30,France,FRA,1,0,P-92987,Kolo Muani,Randal,12,T-30,France,FRA,79',79,0,second half,False,False,79
3629,G-3629,WC-2022,M-2022-63,Croatia vs Morocco,2022-12-17,third-place match,T-18,Croatia,HRV,1,0,P-58420,Gvardiol,Joško,20,T-18,Croatia,HRV,7',7,0,first half,False,False,7
3630,G-3630,WC-2022,M-2022-63,Croatia vs Morocco,2022-12-17,third-place match,T-47,Morocco,MAR,0,1,P-52013,Dari,Achraf,20,T-47,Morocco,MAR,9',9,0,first half,False,False,9
3631,G-3631,WC-2022,M-2022-63,Croatia vs Morocco,2022-12-17,third-place match,T-18,Croatia,HRV,1,0,P-26942,Oršić,Mislav,18,T-18,Croatia,HRV,42',42,0,first half,False,False,42
3632,G-3632,WC-2022,M-2022-64,Argentina vs France,2022-12-18,final,T-03,Argentina,ARG,1,0,P-14758,Messi,Lionel,10,T-03,Argentina,ARG,23',23,0,first half,False,True,23
3633,G-3633,WC-2022,M-2022-64,Argentina vs France,2022-12-18,final,T-03,Argentina,ARG,1,0,P-42113,Di María,Ángel,11,T-03,Argentina,ARG,36',36,0,first half,False,False,36
3634,G-3634,WC-2022,M-2022-64,Argentina vs France,2022-12-18,final,T-30,France,FRA,0,1,P-64077,Mbappé,Kylian,10,T-30,France,FRA,80',80,0,second half,False,True,80
3635,G-3635,WC-2022,M-2022-64,Argentina vs France,2022-12-18,final,T-30,France,FRA,0,1,P-64077,Mbappé,Kylian,10,T-30,France,FRA,81',81,0,second half,False,False,81
3636,G-3636,WC-2022,M-2022-64,Argentina vs France,2022-12-18,final,T-03,Argentina,ARG,1,0,P-14758,Messi,Lionel,10,T-03,Argentina,ARG,108',108,0,"extra time, second half",False,False,108
3637,G-3637,WC-2022,M-2022-64,Argentina vs France,2022-12-18,final,T-30,France,FRA,0,1,P-64077,Mbappé,Kylian,10,T-30,France,FRA,118',118,0,"extra time, second half",False,True,118
